firstName,,,Ada,Adrian,Adèle,Albert,Albert,Alex,Alfred,Alice,Alois,Alois,Andrea,Andrea Martina,Andreas,Andreas,Andreas,Andri,Angelo,Anna,Balthasar,Baptiste,Barbara,Barbara,Barbara,Barbara,Bastien,Beat,Beat,Beat,Beat,Benjamin,Benjamin,Benjamin,Benoît,Bernhard,Brigitte,Bruno,Bruno,Bruno,Christian,Christian,Christian,Christian,Christian,Christine,Christine,Christoph,Christophe,Claude,Claudia,Claudio,Corina,Corina,Corrado,Cédric,Céline,Céline,Céline,Damien,Daniel,Daniel,Daniela,David,Delphine,Denis,Diana,Doris,Duri,Elisabeth,Emmanuel,Eric,Erich,Erich,Esther,Fabian,Fabien,Fabio,Fathi,Felix,Flavia,Florence,Franz,Franz,Franziska,Franziska,François,Frédéric,Gabriela,Gerhard,Giovanni,Gregor,Greta,Guillaume,Géraldine,Hans,Hans,Hans-Peter,Hans-Ueli,Hans-Ulrich,Hansjörg,Hansjörg,Heinz,Heinz,Hugues,Ida,Irène,Isabelle,Isabelle,Isabelle,Jacqueline,Jacqueline,Jacques,Jacques,Jacques-André,Jean-Luc,Jean-Paul,Jean-Pierre,Jon,Judith,Jörg,Jürg,Karl,Kathrin,Katja,Kilian,Kurt,Lars,Laurence,Laurent,Leo,Lilian,Lisa,Lorenz,Lorenzo,Lukas,Léonore,Magdalena,Maja,Manfred,Manuel,Manuel,Manuela,Marcel,Marcel,Marco,Marco,Marianne,Marianne,Marie-France,Marina,Marionna,Markus,Markus,Martin,Martin,Martin,Martin,Martina,Martina,Mathias,Mattea,Matthias,Matthias Samuel,Mauro,Maximilian,Melanie,Meret,Michael,Michael,Michaël,Michel,Mike,Min Li,Monika,Mustafa,Nadine,Nadja,Nicolas,Nicolas,Nicolo,Niklaus-Samuel,Olivier,Patricia,Peter,Peter,Petra,Philipp,Philipp,Philipp Matthias,Philippe,Philippe,Piero,Pierre-Alain,Pierre-André,Prisca,Priska,Priska,Raphaël,Raymond,Regine,Regula,Roberta,Rocco,Roger,Roger,Roland Rino,Rosmarie,Samira,Samuel,Sandra,Sandra,Sarah,Sebastian,Sibel,Sidney,Silva,Simon,Simone,Sophie,Stefan,Stefania,Stefanie,Susanne,Sylvia,Tamara,Therese,Thierry,Thomas,Thomas,Thomas,Thomas,Thomas,Thomas,Thomas,Thomas,Thomas,Thomas,Thomas,Thomas,Tiana Angelina,Valentine,Valérie,Verena,Vincent,Werner,Yves,Yvette,Yvonne
20140422,Droit de veto du Parlement sur les ordonnances du Conseil fédéral,2019-06-18T09:58:52Z,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150438,Pour une réglementation destinée à instaurer de la transparence en matière de lobbyisme au Parlement fédéral,2019-06-18T10:43:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20143890,Stratégie visant à réduire la dépendance des jeunes et des jeunes adultes de l'aide sociale,2019-06-18T10:48:20Z,,NT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20143035,Fermeture nocturne des postes-frontières secondaires entre la Suisse et l'Italie,2019-06-18T10:49:42Z,,NT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20153653,Former les réfugiés pour une intégration durable sur le marché du travail,2019-06-18T10:51:31Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150424,Reconnaître aux proches aidants un droit systématique à des bonifications pour tâches d'assistance en cas d'impotence reconnue de la personne prise en charge,2019-06-21T08:20:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100322,Pour l'introduction d'un congé rémunéré pour les parents d'enfants gravement malades,2019-06-21T08:21:42Z,,NT,,,,,,,,,Yes,,,,Yes,,No,,,,,Yes,,Yes,,Yes,,,,,,Yes,ES,,No,,,Yes,,Yes,,,,,,Yes,,Yes,,Yes,,,,,,,,,,Yes,,Yes,,No,Yes,,No,,,,NT,,,No,,,,,No,,Yes,Yes,,,,Yes,,,,,,,No,,,,Yes,NT,Yes,,,No,,,No,,,,,,,Yes,,Yes,,,,,,,,,,,,,No,Yes,,,ES,,,,,Yes,,Yes,,,,Yes,Yes,Yes,,,,,,,,,,NT,,,,,,NT,,Yes,Yes,,,,,No,Yes,,Yes,No,,,,,No,,Yes,No,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,No,,,,Yes,,,Yes,,Yes,,,No,No,,Yes,,,No,,,,,,,,,,,,Yes,Yes,,Yes,,Yes,No,,,,,,,,,,,,,Yes,,,
20130430,Responsabilité en cas de mise en liberté conditionnelle et de décision d'allègement de l'exécution d'une peine,2019-06-21T08:35:33Z,,NT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,,,,,No,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,,,NT,,,,,,Yes,,No,No,,,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,,,,,,,No,,,,,,Yes,,,,,,,,,,,,,,,,
20160307,"Modification de la loi sur les étrangers. Renforcement des contraintes et de l'application de la législation en vigueur concernant l'intégration, l'aide sociale, la scolarité obligatoire et les sanctions pénales",2019-06-21T08:38:46Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160430,Lèse-majesté. Abroger l'article 296 CP,2019-06-21T08:51:25Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150083,LAMal. Renforcement de la qualité et de l’économicité,2019-06-21T09:24:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20120402,Rôle de la Commission fédérale pour la protection de la nature et du paysage,2019-09-17T11:56:24Z,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,Yes,,,,,,,,,No,,,,,NT,,,,,,,,,,,,,,,,,,,,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,No,,,Yes,,,,,,No,,Yes,No,,,,,,,Yes,NT,,,,,,,,,,,,,,Yes,,,,,NT,No,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,
20110404,Création d’une commission indépendante chargée de réaliser l’égalité salariale,2019-09-17T12:43:03Z,,No,,,,,,,,,Yes,,,,Yes,,No,,,,,Yes,,Yes,,Yes,,,,,,Yes,Yes,,No,,,Yes,,Yes,,,,,,Yes,,Yes,,Yes,,,,,,,,,,Yes,,Yes,,No,Yes,,Yes,,,,Yes,,,No,,,,,No,,NT,Yes,,,,Yes,,,,,,,Yes,,,,Yes,Yes,Yes,,,,,,No,,,,,,,Yes,,Yes,,,,,,,,,,,,,No,Yes,,,No,,,,,Yes,,Yes,,,,Yes,Yes,Yes,,,,,,,,,,NT,,,,,,NT,,Yes,Yes,,,,,No,Yes,,Yes,No,,,,,No,,Yes,No,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,No,,,,NT,,,Yes,,Yes,,,NT,No,,Yes,,,No,,,,,,,,,,,,Yes,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,Yes,,,
20160452,Développement de la production d'électricité d'origine hydraulique. Revoir la situation de référence des études d'impact,2019-09-19T10:40:21Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20160452,Développement de la production d'électricité d'origine hydraulique. Revoir la situation de référence des études d'impact,2019-09-19T10:41:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20090528,Financement moniste des prestations de soins,2019-09-26T09:36:53Z,,No,,,,,,,,,Yes,,,,Yes,,No,,,,,Yes,,Yes,,Yes,,,,,,Yes,Yes,,No,,,Yes,,Yes,,,,,,Yes,,Yes,,Yes,,,,,,,,,,Yes,,Yes,,No,Yes,,Yes,,,,Yes,,,No,,,,,No,,Yes,Yes,,,,EH,,,,,,,Yes,,,,Yes,Yes,Yes,,,Yes,,,No,,,,,,,Yes,,EH,,,,,,,,,,,,,No,Yes,,,No,,,,,Yes,,Yes,,,,Yes,Yes,Yes,,,,,,,,,,Yes,,,,,,No,,Yes,Yes,,,,,No,Yes,,Yes,No,,,,,No,,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,No,,,,Yes,,,Yes,,Yes,,,No,No,,Yes,,,No,,,,,,,,,,,,Yes,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,Yes,,,
20090528,Financement moniste des prestations de soins,2019-09-26T09:56:31Z,,Yes,,,,,,,,,No,,,,NT,,Yes,,,,,Yes,,Yes,,Yes,,,,,,No,No,,Yes,,,Yes,,Yes,,,,,,No,,No,,Yes,,,,,,,,,,No,,Yes,,Yes,Yes,,No,,,,Yes,,,Yes,,,,,Yes,,Yes,No,,,,No,,,,,,,No,,,,Yes,No,No,,,No,,,Yes,,,,,,,Yes,,Yes,,,,,,,,,,,,,Yes,No,,,Yes,,,,,Yes,,Yes,,,,Yes,No,Yes,,,,,,,,,,Yes,,,,,,Yes,,No,Yes,,,,,Yes,Yes,,No,Yes,,,,,Yes,,No,No,,,,,,,No,No,No,No,,,Yes,,Yes,,,,No,,,No,,Yes,,,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,Yes,No,,No,,NT,No,,,,,,,,,,,,,Yes,,,
20090528,Financement moniste des prestations de soins,2019-09-26T10:17:16Z,,Yes,,,,,,,,,Yes,,,,No,,Yes,,,,,No,,No,,No,,,,,,Yes,Yes,,Yes,,,No,,No,,,,,,Yes,,Yes,,No,,,,,,,,,,Yes,,No,,Yes,No,,Yes,,,,No,,,Yes,,,,,Yes,,No,No,,,,Yes,,,,,,,Yes,,,,No,Yes,Yes,,,Yes,,,Yes,,,,,,,No,,EH,,,,,,,,,,,,,Yes,Yes,,,Yes,,,,,No,,No,,,,No,Yes,No,,,,,,,,,,No,,,,,,Yes,,Yes,No,,,,,Yes,No,,No,Yes,,,,,Yes,,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,,,No,,Yes,,,,Yes,,,Yes,,No,,,Yes,Yes,,No,,,Yes,,,,,,,,,,,,No,Yes,,Yes,,No,Yes,,,,,,,,,,,,,No,,,
20090528,Financement moniste des prestations de soins,2019-09-26T10:18:15Z,,No,,,,,,,,,Yes,,,,Yes,,No,,,,,Yes,,Yes,,Yes,,,,,,Yes,Yes,,No,,,Yes,,Yes,,,,,,Yes,,Yes,,Yes,,,,,,,,,,Yes,,Yes,,No,Yes,,Yes,,,,Yes,,,No,,,,,No,,Yes,Yes,,,,Yes,,,,,,,Yes,,,,Yes,Yes,Yes,,,Yes,,,No,,,,,,,Yes,,Yes,,,,,,,,,,,,,No,Yes,,,No,,,,,Yes,,Yes,,,,Yes,Yes,Yes,,,,,,,,,,Yes,,,,,,No,,Yes,Yes,,,,,No,Yes,,Yes,No,,,,,No,,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,No,,,,Yes,,,Yes,,Yes,,,No,No,,Yes,,,No,,,,,,,,,,,,Yes,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,Yes,,,
20090528,Financement moniste des prestations de soins,2019-09-26T10:53:31Z,,No,,,,,,,,,Yes,,,,Yes,,No,,,,,Yes,,Yes,,Yes,,,,,,Yes,Yes,,No,,,Yes,,Yes,,,,,,Yes,,Yes,,Yes,,,,,,,,,,EH,,Yes,,No,Yes,,Yes,,,,Yes,,,No,,,,,No,,Yes,Yes,,,,Yes,,,,,,,Yes,,,,Yes,Yes,Yes,,,Yes,,,No,,,,,,,Yes,,EH,,,,,,,,,,,,,No,Yes,,,No,,,,,Yes,,Yes,,,,Yes,Yes,NT,,,,,,,,,,Yes,,,,,,No,,Yes,Yes,,,,,No,Yes,,No,No,,,,,No,,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,No,,,,Yes,,,Yes,,Yes,,,No,No,,Yes,,,No,,,,,,,,,,,,Yes,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,Yes,,,
20090528,Financement moniste des prestations de soins,2019-09-26T11:13:51Z,,NT,,,,,,,,,No,,,,No,,NT,,,,,No,,Yes,,No,,,,,,No,No,,No,,,No,,No,,,,,,EH,,No,,No,,,,,,,,,,No,,No,,No,No,,Yes,,,,No,,,No,,,,,No,,No,No,,,,No,,,,,,,No,,,,No,Yes,Yes,,,Yes,,,No,,,,,,,No,,No,,,,,,,,,,,,,No,No,,,No,,,,,No,,Yes,,,,No,No,Yes,,,,,,,,,,No,,,,,,No,,No,No,,,,,No,Yes,,No,No,,,,,No,,Yes,No,,,,,,,Yes,No,Yes,Yes,,,Yes,,No,,,,No,,,Yes,,No,,,No,No,,No,,,No,,,,,,,,,,,,No,Yes,,No,,No,No,,,,,,,,,,,,,No,,,
20090528,Financement moniste des prestations de soins,2019-09-26T11:14:53Z,,NT,,,,,,,,,Yes,,,,Yes,,Yes,,,,,Yes,,Yes,,No,,,,,,Yes,Yes,,Yes,,,Yes,,No,,,,,,Yes,,Yes,,Yes,,,,,,,,,,Yes,,No,,Yes,No,,Yes,,,,No,,,Yes,,,,,Yes,,Yes,Yes,,,,Yes,,,,,,,Yes,,,,Yes,No,No,,,Yes,,,Yes,,,,,,,No,,Yes,,,,,,,,,,,,,Yes,Yes,,,Yes,,,,,No,,No,,,,Yes,No,No,,,,,,,,,,No,,,,,,Yes,,Yes,Yes,,,,,Yes,No,,Yes,Yes,,,,,Yes,,Yes,Yes,,,,,,,Yes,Yes,No,No,,,Yes,,Yes,,,,Yes,,,No,,No,,,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,No,No,,Yes,,Yes,Yes,,,,,,,,,,,,,No,,,
20090528,Financement moniste des prestations de soins,2019-09-26T11:16:03Z,,Yes,,,,,,,,,Yes,,,,Yes,,Yes,,,,,Yes,,Yes,,Yes,,,,,,Yes,Yes,,Yes,,,Yes,,Yes,,,,,,Yes,,Yes,,Yes,,,,,,,,,,Yes,,Yes,,Yes,Yes,,Yes,,,,Yes,,,Yes,,,,,Yes,,Yes,Yes,,,,Yes,,,,,,,Yes,,,,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,Yes,,Yes,,,,,,,,,,,,,Yes,Yes,,,Yes,,,,,Yes,,Yes,,,,Yes,Yes,Yes,,,,,,,,,,Yes,,,,,,Yes,,Yes,Yes,,,,,Yes,Yes,,Yes,Yes,,,,,Yes,,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,Yes,,,,Yes,,,Yes,,Yes,,,Yes,Yes,,Yes,,,Yes,,,,,,,,,,,,Yes,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,Yes,,,
20090528,Financement moniste des prestations de soins,2019-09-26T11:21:54Z,,No,,,,,,,,,Yes,,,,Yes,,No,,,,,Yes,,Yes,,NT,,,,,,Yes,Yes,,No,,,Yes,,Yes,,,,,,Yes,,Yes,,Yes,,,,,,,,,,NT,,Yes,,No,EH,,Yes,,,,Yes,,,No,,,,,No,,Yes,Yes,,,,Yes,,,,,,,Yes,,,,NT,Yes,Yes,,,Yes,,,No,,,,,,,Yes,,EH,,,,,,,,,,,,,No,Yes,,,No,,,,,Yes,,Yes,,,,Yes,Yes,Yes,,,,,,,,,,Yes,,,,,,No,,Yes,Yes,,,,,No,Yes,,EH,No,,,,,No,,Yes,Yes,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,No,,,,Yes,,,Yes,,Yes,,,No,No,,Yes,,,No,,,,,,,,,,,,Yes,Yes,,Yes,,Yes,Yes,,,,,,,,,,,,,Yes,,,
20120402,Rôle de la Commission fédérale pour la protection de la nature et du paysage,2019-09-27T09:20:25Z,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,,,,,,,,,EH,,,,,Yes,,,,,,,,,No,,,,,No,,,,,,,,,,,,,,,,,,,,Yes,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,No,,,Yes,,,,,,No,,Yes,No,,,,,,,Yes,Yes,,,,,,,,,,,,,,Yes,,,,,No,No,,,,,,,,,,,,,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,
20150486,Tirs en campagne et tirs historiques. Préservons notre patrimoine culturel au-delà de 2020,2019-09-27T09:21:35Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130094,CO. Protection en cas de signalement d’irrégularités par le travailleur,2020-03-05T08:42:11Z,,,,,,Yes,,,,Yes,,,,Yes,,Yes,,Yes,,Yes,,,No,,,,,,,,Yes,No,,,Yes,,Yes,,Yes,,,,,Yes,,,Yes,,,,,No,,,,,Yes,Yes,,,,,Yes,,Yes,,,,,,,,Yes,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,No,,Yes,Yes,,,Yes,,,,,,,,,,,,,,Yes,,,Yes,,Yes,,,,,,,Yes,No,No,,,,No,Yes,Yes,Yes,,,,No,,,,,Yes,,Yes,,Yes,,Yes,,,,,No,,No,,Yes,,,,Yes,,,Yes,,,,,,,,No,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,Yes,No,No,,,,,,,No,No,,,Yes,,,,,No,,,,,,Yes,,,,,Yes,Yes,Yes,,,,,No,,No,Yes,Yes,,Yes,Yes,Yes,,Yes,Yes,,,,No,,,,,,,No,,,,Yes,,,No,,,,
20130426,Renouvellement tacite des contrats de services. Améliorer l'information et la protection des consommateurs et des consommatrices,2020-03-05T11:39:34Z,,,,,,No,,,,No,,,,No,,No,,No,,Yes,,,Yes,,,,,,,,No,Yes,,,Yes,,NT,,Yes,,,,,Yes,,,Yes,,,,,Yes,,,,,Yes,No,,,,,Yes,,No,,,,,,,,NT,Yes,Yes,,,Yes,Yes,Yes,,,Yes,Yes,NT,,Yes,Yes,,,Yes,,,,,,,,,,,,,,NT,,,Yes,,No,,,,,,,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,,,,Yes,,,,,Yes,,No,,No,,Yes,,,,,Yes,,Yes,,Yes,,,,No,,,No,,,,,,,,Yes,Yes,,Yes,,Yes,No,,No,Yes,,,,Yes,Yes,Yes,,,,,,,Yes,Yes,,,No,,,,,Yes,,,,,,No,,,,,Yes,Yes,Yes,,,,,EH,,Yes,No,Yes,,Yes,No,No,,Yes,No,,,,Yes,,,,,,,Yes,,,,NT,,,EH,,,,
20130426,Renouvellement tacite des contrats de services. Améliorer l'information et la protection des consommateurs et des consommatrices,2020-03-05T11:50:32Z,,,,,,Yes,,,,Yes,,,,Yes,,Yes,,Yes,,No,,,No,,,,,,,,Yes,Yes,,,No,,NT,,No,,,,,No,,,No,,,,,No,,,,,No,Yes,,,,,No,,Yes,,,,,,,,Yes,No,No,,,No,No,No,,,No,No,No,,No,No,,,No,,,,,,,,,,,,,,No,,,No,,Yes,,,,,,,No,No,No,,,,No,No,No,Yes,,,,No,,,,,No,,Yes,,Yes,,No,,,,,Yes,,Yes,,No,,,,Yes,,,Yes,,,,,,,,No,No,,No,,No,Yes,,Yes,No,,,,No,Yes,No,,,,,,,Yes,Yes,,,Yes,,,,,Yes,,,,,,Yes,,,,,No,No,No,,,,,Yes,,Yes,Yes,No,,No,Yes,Yes,,No,Yes,,,,No,,,,,,,Yes,,,,No,,,Yes,,,,
20130426,Renouvellement tacite des contrats de services. Améliorer l'information et la protection des consommateurs et des consommatrices,2020-03-05T11:54:12Z,,,,,,Yes,,,,Yes,,,,Yes,,Yes,,Yes,,No,,,Yes,,,,,,,,Yes,Yes,,,No,,NT,,No,,,,,No,,,No,,,,,Yes,,,,,No,Yes,,,,,No,,Yes,,,,,,,,Yes,No,No,,,No,NT,No,,,No,No,NT,,No,No,,,No,,,,,,,,,,,,,,No,,,No,,Yes,,,,,,,No,Yes,Yes,,,,Yes,No,No,Yes,,,,Yes,,,,,No,,Yes,,Yes,,No,,,,,Yes,,Yes,,No,,,,Yes,,,Yes,,,,,,,,Yes,No,,No,,Yes,Yes,,Yes,No,,,,No,Yes,Yes,,,,,,,Yes,Yes,,,Yes,,,,,Yes,,,,,,Yes,,,,,No,No,No,,,,,Yes,,Yes,Yes,No,,No,Yes,Yes,,No,Yes,,,,EH,,,,,,,Yes,,,,No,,,Yes,,,,
20130426,Renouvellement tacite des contrats de services. Améliorer l'information et la protection des consommateurs et des consommatrices,2020-03-05T11:55:07Z,,,,,,No,,,,Yes,,,,No,,No,,No,,Yes,,,Yes,,,,,,,,No,Yes,,,Yes,,NT,,Yes,,,,,Yes,,,Yes,,,,,Yes,,,,,Yes,No,,,,,Yes,,Yes,,,,,,,,Yes,Yes,Yes,,,Yes,NT,Yes,,,Yes,Yes,Yes,,Yes,Yes,,,Yes,,,,,,,,,,,,,,Yes,,,Yes,,No,,,,,,,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,,,,Yes,,,,,Yes,,No,,No,,Yes,,,,,Yes,,Yes,,Yes,,,,No,,,Yes,,,,,,,,Yes,Yes,,Yes,,Yes,No,,No,Yes,,,,Yes,Yes,Yes,,,,,,,Yes,Yes,,,No,,,,,Yes,,,,,,No,,,,,Yes,Yes,Yes,,,,,Yes,,Yes,No,Yes,,Yes,No,No,,Yes,No,,,,Yes,,,,,,,Yes,,,,Yes,,,Yes,,,,
20140422,Droit de veto du Parlement sur les ordonnances du Conseil fédéral,2020-03-11T10:46:12Z,,,,,,Yes,,,,Yes,,,,Yes,,Yes,,Yes,,No,,,Yes,,,,,,,,Yes,,,,,,No,,No,,,,,No,,,No,,,,,Yes,,,,,No,No,,,,,No,,,,,,,,,,Yes,,No,,,EH,,No,,,No,No,Yes,,No,No,,,NT,,,,,,,,,,,,,,,,,No,,Yes,,,,,,,No,Yes,Yes,,,,Yes,No,No,Yes,,,,NT,,,,,No,,Yes,,Yes,,No,,,,,Yes,,No,,No,,,,,,,Yes,,,,,,,,Yes,No,,,,Yes,,,Yes,No,,,,No,,,,,,,,,,,,,Yes,,,,,No,,,,,,,,,,,,,No,,,,,EH,,Yes,Yes,No,,ES,Yes,No,,No,,,,,Yes,,,,,,,No,,,,No,,,NT,,,,
