id,updated,birthDate,birthDateMask,canton,council,dateOfDeathMask,entryDateMask,faction,firstName,function,gender,lastName,leavingDateMask,membership,party,placeOfCitizenship,hasMorePages,dateOfDeath
1153,2022-03-09T20:20:58Z,1961-04-14T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Ruedi,m,m,Noser,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}",Oberurnen (GL),,
3899,2022-03-09T20:20:58Z,1960-07-11T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BL', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Eric,m,m,Nussbaumer,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Lüterkofen (SO),,
4073,2022-03-09T20:20:58Z,1965-09-19T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TI', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Roberta,m,f,Pantani,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'Lega', 'name': None}",Chiasso (TI),,
4045,2022-03-09T20:20:58Z,1965-06-19T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Corrado,m,m,Pardini,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Fahrni (BE),,
1108,2022-03-09T20:20:58Z,1959-11-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VD', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Guy,m,m,Parmelin,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2012-01-21T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Bursins (VD),,
1108,2022-03-09T20:20:58Z,1959-11-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VD', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Guy,m,m,Parmelin,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-01-22T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Bursins (VD),,
345,2022-03-09T20:20:58Z,1951-01-26T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TI', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Fulvio,m,m,Pelli,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2014-03-06T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}",Aranno (TI),,
1145,2022-03-09T20:20:58Z,1966-12-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'NE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Yvan,m,m,Perrin,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2013-08-31T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Provence (VD),,
3900,2022-03-09T20:20:58Z,1955-08-24T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'NE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Sylvie,m,f,Perrinjaquet,YYYY-MM-DD,"{'id': 0, 'entryDate': '2013-09-09T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}",Travers (NE),,
4084,2022-03-09T20:20:58Z,1951-03-04T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Bruno,m,m,Pezzatti,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}",Torricella-Taverne (TI),,
1109,2022-03-09T20:20:58Z,1962-10-01T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Gerhard,m,m,Pfister,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PDC', 'name': None}","Oberägeri (ZG), Wittenbach (SG)",,
4109,2022-03-09T20:20:58Z,1978-09-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'FR', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Valérie,m,f,Piller Carrard,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Estavayer-le-Lac (Font) (FR), Dirlaret (FR)",,
4092,2022-03-09T20:20:58Z,1959-04-25T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'GE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 99, 'abbreviation': '-'}",Mauro,m,m,Poggia,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2013-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'MCG', 'name': None}",Meyrin (GE),,
4141,2022-03-09T20:20:58Z,1963-02-22T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Hans-Peter,m,m,Portmann,YYYY-MM-DD,"{'id': 0, 'entryDate': '2014-05-07T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}","Zürich (ZH), Sempach (LU)",,
4066,2022-03-09T20:20:58Z,1957-07-18T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 136, 'abbreviation': 'BD'}",Rosmarie,m,f,Quadranti,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-05-03T00:00:00Z'}","{'id': 0, 'abbreviation': 'PBD', 'name': None}",Volketswil (ZH),,
4066,2022-03-09T20:20:58Z,1957-07-18T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 136, 'abbreviation': 'BD'}",Rosmarie,m,f,Quadranti,YYYY-MM-DD,"{'id': 0, 'entryDate': '2015-05-04T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PBD', 'name': None}",Volketswil (ZH),,
4046,2022-03-09T20:20:58Z,1974-11-05T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TI', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Lorenzo,m,m,Quadri,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'Lega', 'name': None}",Canobbio (TI),,
172,2022-03-09T20:20:58Z,1952-08-26T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'SG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Paul,m,m,Rechsteiner,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2011-12-11T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Appenzell (AI),,
4072,2022-03-09T20:20:58Z,1962-06-22T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TI', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Fabio,m,m,Regazzi,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PDC', 'name': None}",Locarno (TI),,
3901,2022-03-09T20:20:58Z,1982-09-18T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'SG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Lukas,m,m,Reimann,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Oberhof (AG),,
173,2022-03-09T20:20:58Z,1942-05-07T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'AG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Maximilian,m,m,Reimann,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Oberhof (AG),,
4091,2022-03-09T20:20:58Z,1987-09-07T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VS', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Mathias,m,m,Reynard,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Savièse (VS),,
4111,2022-03-09T20:20:58Z,1962-02-24T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'NE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Alain,m,m,Ribaux,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2013-08-31T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}",Bevaix (NE),,
3902,2022-03-09T20:20:58Z,1976-11-19T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Natalie,m,f,Rickli,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2012-01-21T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Madiswil (BE),,
3902,2022-03-09T20:20:58Z,1976-11-19T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Natalie,m,f,Rickli,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-01-22T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Madiswil (BE),,
502,2022-03-09T20:20:58Z,1952-10-21T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Kathy,m,f,Riklin,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PDC', 'name': None}","Zürich (ZH), Bremgarten (AG), Ernetschwil (SG)",,
1119,2022-03-09T20:20:58Z,1950-06-28T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'FR', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Jean-François,m,m,Rime,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Charmey (FR),,
4052,2022-03-09T20:20:58Z,1967-04-19T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'SG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Markus,m,m,Ritter,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PDC', 'name': None}",Altstätten (SG),,
4120,2022-03-09T20:20:58Z,1982-11-06T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TI', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Marco,m,m,Romano,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PDC', 'name': None}",Mendrisio (TI),,
504,2022-03-09T20:20:58Z,1963-08-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VS', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Stéphane,m,m,Rossini,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2014-11-23T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Valcolla (TI),,
504,2022-03-09T20:20:58Z,1963-08-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VS', 'code': 'KAN_0_'}",CN*,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Stéphane,p,m,Rossini,YYYY-MM-DD,"{'id': 0, 'entryDate': '2014-11-24T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Valcolla (TI),,
4100,2022-03-09T20:20:58Z,1967-08-07T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Albert,m,m,Rösti,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Frutigen (BE),,
4143,2022-03-09T20:20:58Z,1982-02-04T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VD', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Rebecca Ana,m,f,Ruiz,YYYY-MM-DD,"{'id': 0, 'entryDate': '2014-06-02T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Lausanne (VD), Ardon (VS)",,
4048,2022-03-09T20:20:58Z,1949-12-03T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TI', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Pierre,m,m,Rusconi,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Breganzona (TI),,
4125,2022-03-09T20:20:58Z,1972-10-12T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Gregor,m,m,Rutz,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-11-26T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}","Wildhaus (SG), Zollikon (ZH)",,
4095,2022-03-09T20:20:58Z,1962-03-02T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 6, 'abbreviation': 'G'}",Regula,m,f,Rytz,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'VERT-E-S', 'name': None}",Rüti b. Büren (BE),,
1318,2022-03-09T20:20:58Z,1952-10-31T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'LU', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 6, 'abbreviation': 'G'}",Louis,m,m,Schelbert,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'VERT-E-S', 'name': None}","Luzern (LU), Muotathal (SZ)",,
1129,2022-03-09T20:20:58Z,1954-01-17T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BS', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Silvia,m,f,Schenker,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Heimiswil (BE), Aarburg (AG)",,
820,2022-03-09T20:20:58Z,1952-08-16T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Ernst,m,m,Schibli,YYYY-MM-DD,"{'id': 0, 'entryDate': '2014-05-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Otelfingen (ZH),True,
4124,2022-03-09T20:21:55Z,1959-06-01T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'LU', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Peter,m,m,Schilliger,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-09-10T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}","Weggis (LU), Udligenswil (LU)",,
4122,2022-03-09T20:21:55Z,1963-07-20T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'SO', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Urs,m,m,Schläfli,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-12T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PDC', 'name': None}",Deitingen (SO),,
3904,2022-03-09T20:21:55Z,1965-11-10T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Barbara,m,f,Schmid-Federer,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PDC', 'name': None}","Ingenbohl (SZ), Rorschach (SG)",,
4060,2022-03-09T20:21:55Z,1967-09-19T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BL', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 1, 'abbreviation': 'RL'}",Daniela,m,f,Schneeberger,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PLR', 'name': None}",Thürnen (BL),,
4123,2022-03-09T20:21:55Z,1961-11-26T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'FR', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Ursula,m,f,Schneider Schüttel,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-05-29T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","Frutigen (BE), Bern (BE)",,
4040,2022-03-09T20:21:55Z,1964-02-19T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BL', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 3, 'abbreviation': 'CE'}",Elisabeth,m,f,Schneider-Schneiter,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PDC', 'name': None}","Basel (BS), Lenzburg (AG), Schwendibach (BE)",,
4115,2022-03-09T20:21:55Z,1979-08-23T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'VD', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Jean Christophe,m,m,Schwaab,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}","La Chaux-de-Fonds (NE), Lausanne (VD)",,
1159,2022-03-09T20:21:55Z,1961-12-28T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'SZ', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Pirmin,m,m,Schwander,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Galgenen (SZ),,
354,2022-03-09T20:21:55Z,1952-02-08T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'GR', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Silva,m,f,Semadeni,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Poschiavo (GR),,
4146,2022-03-09T20:21:55Z,1955-10-11T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'BE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 136, 'abbreviation': 'BD'}",Heinz,m,m,Siegenthaler,YYYY-MM-DD,"{'id': 0, 'entryDate': '2014-11-24T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PBD', 'name': None}",Eggiwil (BE),,
1120,2022-03-09T20:21:55Z,1959-07-08T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'GE', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 2, 'abbreviation': 'S'}",Carlo,m,m,Sommaruga,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'PSS', 'name': None}",Lugano (TI),,
513,2022-03-09T20:21:55Z,1959-01-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Peter,m,m,Spuhler,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2012-01-21T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Zürich (ZH),,
513,2022-03-09T20:21:55Z,1959-01-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'TG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Peter,m,m,Spuhler,YYYY-MM-DD,"{'id': 0, 'entryDate': '2012-01-22T00:00:00Z', 'leavingDate': '2012-12-31T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Zürich (ZH),,
514,2022-03-09T20:21:55Z,1968-01-16T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'ZH', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Jürg,m,m,Stahl,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}","Fischingen (TG), Winterthur (ZH), Lindau (ZH)",,
214,2022-03-09T20:21:55Z,1952-09-09T00:00:00Z,YYYY-MM-DD,"{'id': 0, 'abbreviation': 'AG', 'code': 'KAN_0_'}",CN,YYYY-MM-DD,YYYY-MM-DD,"{'id': 4, 'abbreviation': 'V'}",Luzi,m,m,Stamm,YYYY-MM-DD,"{'id': 0, 'entryDate': '2011-12-05T00:00:00Z', 'leavingDate': '2015-11-29T00:00:00Z'}","{'id': 0, 'abbreviation': 'UDC', 'name': None}",Schleitheim (SH),,
